source,source_name,path_number,depth_edges,path_symbols,path_names,relationship_chain,cash_flow_chain,confidence
CRDO,Credo Technology,1,5,CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT -> 000660.KS,Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek -> SK hynix,CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools | CAMT → 000660.KS: sells into fabs,CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ALAB pays OSAT or packaging partners | ...,medium
NVTS,Navitas Semiconductor,4,5,NVTS -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Navitas Semiconductor -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,NVTS → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
NVTS,Navitas Semiconductor,5,5,NVTS -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Navitas Semiconductor -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,NVTS → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
6146.T,Disco,1,5,6146.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Disco -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,6146.T → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
6146.T,Disco,2,5,6146.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Disco -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,6146.T → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
6146.T,Disco,3,5,6146.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Disco -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,6146.T → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
6146.T,Disco,4,5,6146.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Disco -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,6146.T → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
6146.T,Disco,5,5,6146.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Disco -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,6146.T → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
ICHR,Ichor Holdings,1,5,ICHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Ichor Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,ICHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ICHR,Ichor Holdings,2,5,ICHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Ichor Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,ICHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ICHR,Ichor Holdings,3,5,ICHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Ichor Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,ICHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ICHR,Ichor Holdings,4,5,ICHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Ichor Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,ICHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ICHR,Ichor Holdings,5,5,ICHR -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Ichor Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,ICHR → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
UCTT,Ultra Clean Holdings,1,5,UCTT -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Ultra Clean Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,UCTT → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
UCTT,Ultra Clean Holdings,2,5,UCTT -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Ultra Clean Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,UCTT → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
UCTT,Ultra Clean Holdings,3,5,UCTT -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Ultra Clean Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,UCTT → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
UCTT,Ultra Clean Holdings,4,5,UCTT -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Ultra Clean Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,UCTT → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
UCTT,Ultra Clean Holdings,5,5,UCTT -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Ultra Clean Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,UCTT → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
AVGO,Broadcom,1,5,AVGO -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> AMKR,Broadcom -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Amkor Technology,AVGO → 042700.KQ: uses packaging/test | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → AMKR: uses packaging/test,AVGO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
AVGO,Broadcom,2,5,AVGO -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> 000660.KS,Broadcom -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> SK hynix,AVGO → 042700.KQ: uses packaging/test | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → 000660.KS: uses memory ecosystem,AVGO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
AVGO,Broadcom,3,5,AVGO -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> FORM,Broadcom -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> FormFactor,AVGO → 042700.KQ: uses packaging/test | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → FORM: uses test/metrology indirectly,AVGO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
AVGO,Broadcom,4,5,AVGO -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> MU,Broadcom -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Micron Technology,AVGO → 042700.KQ: uses packaging/test | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → MU: uses memory ecosystem,AVGO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
AVGO,Broadcom,5,5,AVGO -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> ONTO,Broadcom -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Onto Innovation,AVGO → 042700.KQ: uses packaging/test | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → ONTO: uses test/metrology indirectly,AVGO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
ENTG,Entegris,1,5,ENTG -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> ALAB,Entegris -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs,ENTG → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers,fabs/IDMs pay ENTG for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
ENTG,Entegris,2,5,ENTG -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> CAMT,Entegris -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Camtek,ENTG → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,fabs/IDMs pay ENTG for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
ENTG,Entegris,3,5,ENTG -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> NVMI,Entegris -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Nova,ENTG → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,fabs/IDMs pay ENTG for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
ENTG,Entegris,4,5,ENTG -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> MRVL,Entegris -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Marvell Technology,ENTG → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,fabs/IDMs pay ENTG for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
ENTG,Entegris,5,5,ENTG -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> 3661.TW,Entegris -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Alchip Technologies,ENTG → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,fabs/IDMs pay ENTG for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
MKSI,MKS Instruments,1,5,MKSI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,MKS Instruments -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,MKSI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MKSI,MKS Instruments,2,5,MKSI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,MKS Instruments -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,MKSI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MKSI,MKS Instruments,3,5,MKSI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,MKS Instruments -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,MKSI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
